Progress,Duration (in seconds),Finished,ResponseId,1,2,3,4,5#1_1,5#1_2,5#1_3,5#1_4,5#1_5,5#1_6,5#1_7,5#1_8,5#1_9,5#1_10,5#1_11,7 _1,7 _2,7 _3,7 _4,7 _5,7 _6,7 _7,7 _8,7 _9,7 _10,7 _11,7 _12,7 _13,7 _14,7 _15,7 _16,7 _17,7 _18,7 _19,7 _20,7 _21,7 _22,7 _23,7 _24,7 _25,7 _26,7 _27,7 _28,7 _29,7 _30,7_1,7_2,7_3,7_4,7_5,7_6,7_7,7_8,7_9,7_10,7_11,7_12,7_13,7_14,7_15,7_16,7_17,7_18,7_19,7_20,7_21,7_22,7_23,7_24,7_25,7_26,7_27,7_28,7_29,7_30,7_31,7_32,7_33,7_34,7_35,7_36,7_37,7_38,7_39,7_40,7_41,7_42,7_43,7_44,7_45,7_46,7_47,7_48,7_49,7_50,7_51,7_52,7_53,7_54,7_55,7_56,7_57,7_58,7_59,7_60,7_61,7_62,7_63,7_64,7_65,7_66,7_67,7_68,7_69,7_70,7_71,7 _1,7 _2,7 _3,7 _4,7 _5,7 _6,7 _7
100,246,1,R_1k88PSVdiK25W2v,3,6,6,"1,3,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,557,1,R_14uWHi7zCBOu8jT,1,6,6,"1,2,3",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,3,5,2,4,3,3,5,2,3,2,5,5,1,1,2,3,3,4,,,,,,,,,,,,,4,4,4,5,5,4,4,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,5,4,5,2
100,902,1,R_1ONxK5yPUH6Xg3W,2,4,4,"1,2,4",,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4",,,,1,1,1,1,1,1,1,1,1,1,1,1,2,5,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,392,1,R_61pdVNL4Y5Xsfsc,4,5,4,"2,3,4",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4","1,4",,,,,,,,,,,7,1,1,4,8,1,1,1,1,5,5,5,5,5,5,5,4,4,4,5,5,,1,1,8,8,1,1,1,1,1,1,6,6,6,6,6,5,5,3,2,7,7,,1,1,7,1,1,1,1,1,1,3,1,4,1,7,1,6,6,5,1,1,5,3,5,5,6,5,6,3,6,3,,2,1,1,1,3,5,3,6,6,6,6,3,4,4,1,1,1,,,1,6,1,6,1
100,1010,1,R_6btzroZD7gZ1bX3,3,4,4,1,,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,1,1,1,1,1,7,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,791,1,R_1etyeKwEvOCzjZz,3,4,4,2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,1,1,4,3,3,5,7,2,2,1,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,3,3,3,3,4,4,2,2,3,3,3,3,3,2,2,6,6,5,6,6,6,3,3,2,3,2,1,1,1,2,2,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,5,6,6,5
100,281,1,R_18qMJd3ERUFw3DP,1,7,7,"1,2,3",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",1,8,1,1,1,1,1,1,5,1,5,1,1,3,1,1,1,1,,,,,,,,,,,,,8,5,5,5,5,1,1,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,1,5,1
100,1087,1,R_38LWXQoysFVYtTH,4,1,1,"1,2,3",,,"2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,5,5,4,4,2,1,1,2,1,1,1,,1,1,1,3,2,2,2,2,2,2,5,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1
100,280,1,R_5mVELpcsyUBKrZO,4,4,4,2,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,4,5,5,1,6,1,4,4,4,8,8,1,1,1,1,1,1,1,1,1,1,,7,7,7,7,3,3,7,1,6,1,3,1,1,1,4,5,1,1,7,1,1,,5,7,1,7,1,1,1,1,1,1,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1
100,468,1,R_8epT2H0N4p7loRz,4,3,3,4,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,"1,2,3,4,5",,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,4,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,4,1,1,1,,4,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,3,1,1,1,1,1,,2,1,1,1,4,1,1,4,1,1,4,1,1,5,1,1,1,,,3,3,5,8,5
100,512,1,R_66Y5dkKRquay3HX,3,5,5,"1,2,4",,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4",,,,,,,,,,1,1,1,1,1,1,6,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,8,1,3,1,1,1,7,1,1,4,1,1,4,6,2,1,1,3,1,3,1,1,1,3,1,3,2,5,1,1,1,1,1,1,4,7,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,200,1,R_3uF1CFmTPLJ82Yi,1,6,4,"1,3",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4","1,2,3,4,5","1,2,3,4,5",,,4,5,5,5,5,4,4,1,1,1,1,3,3,2,3,4,3,4,,,,,,,,,,,,,5,7,3,1,1,4,2,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,3,6,1,7,4
100,887,1,R_6Bz0SlhHpLPCQ2b,2,5,5,"1,2,3",,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4",,1,1,1,1,1,1,1,1,1,3,8,8,4,7,1,8,8,8,4,3,4,4,4,4,4,3,4,4,4,3,1,8,4,4,4,5,5,4,4,4,4,4,4,4,4,3,2,2,2,4,4,4,5,5,4,5,3,2,4,4,4,4,4,4,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,4,2,5,4
100,819,1,R_6kSQwYka0oR04h3,5,4,4,"1,3",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,2,4,4,5,5,6,2,1,2,1,1,1,6,,2,1,3,2,1,6,1,7,7,2,2,1,1,4,1,1,1,,,,,,,
100,563,1,R_1c5tVLfRAnawBBY,2,5,5,"2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,"1,2,3,4,5","1,2,3,4,5",,,,,,1,3,7,5,1,1,6,7,1,2,5,4,6,3,1,7,7,6,8,8,8,8,8,8,8,8,8,8,8,8,1,1,6,5,5,7,4,4,6,7,6,1,1,1,1,1,1,1,7,1,7,7,1,1,6,1,1,1,7,7,7,7,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,910,1,R_3q3od0J6LcDMM7W,1,6,5,"2,3",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,"1,2,3,4,5","3,4",,"1,2,3,4,5","1,2,3,4,5",,7,8,8,6,3,3,7,8,5,4,7,5,7,8,6,7,7,5,,,,,,,,,,,,,5,4,6,7,7,1,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,4,6,2,7,1
100,580,1,R_8hFEfV5o3QNSRal,1,5,4,3,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3",,,5,1,5,1,1,1,4,5,1,2,3,1,3,2,1,2,1,2,,,,,,,,,,,,,5,2,3,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,2,1,6,4,6
100,125,1,R_5W0zy2seEsWaTQZ,3,5,5,"1,4",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,4,4,3,2,3,5,1,1,1,1,1,1,1,1,1,5,6,1,1,1,1,1,5,4,6,5,5,4,4,3,1,1,4,4,6,7,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,5,6,1,1,1,1,4
100,700,1,R_5dFdLXDUrIiOWi2,4,3,3,2,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,3,5,1,1,,4,5,4,1,4,1,1,7,1,1,7,1,3,3,1,2,1,2,3,1,1,3,2,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1
100,188,1,R_1ohxQ7cemBePfuZ,3,4,3,4,,"1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4",,,,,,,,,,8,8,1,8,8,3,1,1,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,426,1,R_6KSzo4oHpL5HLsB,4,3,3,"1,2,3,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,4,2,2,5,5,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,,4,8,8,8,8,8,8,8,8,8,5,5,5,5,5,6,6,6,6,5,5,,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5,6,6,6,6,1,5,6,6,,4,5,6,5,6,6,6,6,6,6,6,6,6,4,5,4,6,,,3,3,3,5,3
100,495,1,R_7fw1SjpQQMpx41D,4,5,5,"1,2,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,8,7,1,1,1,1,1,1,1,1,1,5,5,,5,1,1,1,7,7,7,7,7,1,1,6,1,6,1,1,1,3,8,7,6,1,1,1,3,1,1,1,1,1,,6,1,1,1,1,7,1,1,1,1,1,5,1,1,1,1,1,,,1,1,1,1,1
100,376,1,R_5Wp9xq0ukFmWzv3,5,3,3,3,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,3,6,4,2,3,1,2,1,7,1,1,3,5,,2,1,1,1,1,5,1,7,7,5,6,4,1,1,1,1,1,,,,,,,
100,482,1,R_3vk8gH0wEdKxBlY,4,6,5,"1,2,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,4,6,1,1,,7,3,1,1,1,7,7,7,7,1,1,1,1,1,1,5,5,5,1,1,1,3,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,,,1,1,1,1,1
100,559,1,R_6qSWZcPgeXTkMAp,3,5,5,"1,2,3,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,8,8,1,1,1,1,4,8,8,3,7,7,7,6,2,7,7,7,1,1,1,1,1,7,7,7,7,6,7,6,6,7,1,1,6,7,1,7,7,2,,,,,,,,,,,,,,,,,,,,,,,1,1,1,7,1,7,7
100,254,1,R_5chCzj12JgE1Hl7,3,4,4,"2,3",,,"1,2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,1,1,3,1,1,4,2,2,2,1,1,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,1,1,1,1,1,7,7,5,5,5,5,6,6,6,3,3,4,3,4,5,6,6,6,2,6,6,6,6,7,5,7,7,6,4,6,6,7,7,7,4,7,3,5,7,7,,,,,,,,,,,,,,,,,,,,,,,1,1,1,4,2,4,2
100,932,1,R_3U9qvHORvS6QF0y,3,4,4,"2,3,4","2,3,4","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4",,,,,,,,,1,1,5,2,4,6,6,1,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,1,7,6,6,6,6,6,6,6,5,6,7,7,7,7,8,8,8,7,3,8,8,6,3,6,7,5,7,7,7,7,7,6,6,5,5,4,6,6,6,4,5,6,6,5,4,3,6,5,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,4,8,5
100,379,1,R_3EhH1X9fsMK13qs,2,6,6,4,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,8,4,6
100,320,1,R_56hbNx9GZY7grNZ,5,4,4,3,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,4,3,4,4,3,1,7,6,6,4,3,3,,2,7,4,5,5,7,5,7,7,7,7,4,5,5,5,4,3,,,,,,,
100,332,1,R_4Ey20GZkBoyfWDv,5,4,4,"1,2,3",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,5,4,3,6,4,1,3,6,6,5,4,7,4,,4,5,4,4,4,5,4,8,6,6,6,6,5,5,6,4,4,,,,,,,
100,464,1,R_32sTqsmaxsatOJ9,2,3,3,4,,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,1,1,4,5,5,1,1,3,2,5,5,6,6,6,6,4,5,5,1,3,4,4,6,7,3,1,3,3,7,7,7,7,7,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,194,1,R_4ay3MXCYq5IAoss,5,5,4,"3,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,1,4,1,1,5,1,1,1,5,1,1,3,7,,1,4,5,6,2,6,3,7,6,2,2,4,1,1,1,1,1,,,,,,,
100,2584,1,R_3I5d41f1nB0QISF,4,3,3,3,,,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,7,7,,1,1,6,1,1,1,1,1,1,4,1,1,1,1,1,4,4,5,1,1,5,1,1,1,1,7,1,1,1,2,,1,1,1,1,1,2,1,4,4,4,1,1,1,1,1,1,1,,,1,1,1,1,1
100,875,1,R_5tEBVTB5AU3aBrk,2,5,5,"1,2,3",,,"1,2,3,4,5","1,2,3,4,5",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,8,8,8,1,1,8,8,8,8,7,7,7,7,3,7,7,3,4,2,2,3,2,4,6,4,2,3,3,3,3,3,5,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,3,2
100,396,1,R_4iKP9d42m5NoBfr,3,6,6,"1,2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,1,1,7,1,1,3,6,1,6,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,8,8,1,1,1,8,8,1,8,1,7,7,1,7,7,1,1,1,1,1,1,7,1,7,1,6,1,7,7,1,1,7,1,1,1,1,6,1,1,1,6,1,1,7,1,7,1,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,131,1,R_523YVFyzSW41iVO,4,7,7,"1,3,4",,,"1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4",,,,,,,,,,,,,,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1
100,1010,1,R_1L6X5s19Z104ljj,5,5,4,"1,3",,,,"1,2,3,4,5","1,2,3,4,5",,,"1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,4,1,7,3,1,6,6,1,2,3,,3,1,1,1,2,7,1,6,7,5,6,6,2,3,1,1,1,,,,,,,
100,24967,1,R_6gBzuRzwMA4KZ83,1,2,2,3,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,3,4,5,4,3,3,5,6,4,1,6,6,2,2,2,2,2,2,,,,,,,,,,,,,4,3,4,3,3,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,4,2,7,3
100,119,1,R_4QsSxXxx8EBuNwd,4,1,1,3,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1
100,379,1,R_4N9Q1oRmy8vBi4r,5,6,4,"2,3,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,5,2,7,1,1,4,1,1,3,2,2,3,,4,3,3,3,2,4,5,6,7,6,7,6,5,6,1,4,1,,,,,,,
100,490,1,R_4YjGn1lzuA87XfH,1,3,3,"2,4","2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4","1,2,3,4","1,2,3,4","1,2,3,4",,,1,1,1,1,1,1,1,1,1,1,5,5,6,6,1,3,3,2,,,,,,,,,,,,,1,1,3,3,4,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,1,1,1
100,563,1,R_4sXCh3DnjSN7kvK,3,4,3,"1,3,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,1,1,1,1,1,3,5,1,1,1,1,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,3,4,4,3,3,3,3,4,2,4,7,3,4,4,4,4,4,3,3,3,2,5,4,3,4,4,3,2,3,3,2,3,7,3,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,3,1
100,707,1,R_5JE0Xk2Q6qDlmFP,3,5,5,"2,3,4",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,,1,1,2,1,1,2,1,1,2,3,2,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,8,8,1,1,1,1,1,1,7,1,1,1,1,4,4,3,3,7,7,3,3,3,7,1,7,7,7,7,7,7,5,5,2,4,5,7,7,4,6,3,2,4,6,7,7,7,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,5,6
100,4984,1,R_4J6fCYi9PawVKzn,1,3,1,"2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,8,8,8,8,8,8,8,3,3,2,8,8,2,2,1,5,5,5,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,3,8,2,8,8
100,352,1,R_6UfkAZAQCQ9W6l7,1,4,3,"1,2,3,4",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,1,1,1,1,1,1,1,8,8,3,8,8,6,4,1,2,2,2,,,,,,,,,,,,,4,7,5,5,5,3,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,3,7,2,7,2
100,249,1,R_44CKvweAJF1v6nb,1,6,6,"2,3",,"1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",1,1,1,1,1,1,1,1,1,1,8,8,1,7,1,1,1,1,,,,,,,,,,,,,1,1,8,8,8,8,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1
100,354,1,R_7CxbB5mPzcW38NH,4,4,4,"2,3","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5","1,2,3,4,5",,,,,,,,,,3,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,5,1,,4,1,1,1,7,6,1,1,1,6,1,1,7,1,3,1,1,1,1,7,6,7,7,1,7,1,1,1,1,1,,1,1,1,1,1,5,7,7,7,1,7,5,1,7,1,1,1,,,1,7,1,1,1
